Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Опозиційний блок,220,1212,2019-06-27,78,"ТОВ ""ТРК ""СІВЕРСЬКІ ПІДПРИЄМСТВА""","м. Київ, бульв. ТАРАСА ШЕВЧЕНКА, буд. 54/1, ПОВЕРХ 7",14255181,"+;1212;оплата ефірного часу на радіо згідно з рахунком №2/2 від 27.06.19, у т.ч. ПДВ 20% = 160,00 грн.,",960,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,79,"ТОВ ""Топ-радіо""","м. Київ, бульв. Т. ШЕВЧЕНКА, буд. 54/1",21117217,"+;1212;оплата ефірного часу на радіо згідно з рахунком №2/2 від 27.06.19, , у т.ч. ПДВ 20% = 160,00 грн.,",960,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,80,"ПП ""ТРК ""ЧЦМЗ""","м. Київ, бульв. Т. Г. ШЕВЧЕНКА, буд. 54/1, 7 ПОВЕРХ",14209034,"+;1212;оплата ефірного часу на радіо згідно з рахунком №2/2 від 26.06.19, без ПДВ,",960,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,81,"ТОВ ""Євромюзік""","м. Київ, БУЛ. Т. ШЕВЧЕНКА, буд. 54/1, 7 ПОВЕРХ",37027503,"+;1212;оплата ефірного часу на радіо згідно з рахунком №2/2 від 27.06.19, у т.ч. ПДВ 20% = 320,00 грн.,",1920,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,82,"ТОВ ""ТРК ""ШАНСОН""","м. Київ, бульв. Т. ШЕВЧЕНКА, буд. 54/1, 7 ПОВ",24085596,"+;1212;оплата ефірного часу на радіо згідно з рахунком №2/2 від 27.06.19, , у т.ч. ПДВ 20% = 1 280,00 грн.,",7680,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,83,"ТОВ ""Телерадіокомпанія ""НБМ-радіо""","м. Київ, вул. КИРИЛІВСЬКА, буд. 104А",34818518,"+;1212;оплата ефірного часу на радіо згідно з рахунком №55 від 26.06.19, у т.ч. ПДВ 20% = 5 670,00 грн.,",34020,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,84,"ПП ""Фірма ""Волинь""","м. Київ, вул. ПУХІВСЬКА, буд. 1А",19138008,"+;1212;оплата ефірного часу на радіо згідно з рахунком №38 від 26.06.19, у т.ч. ПДВ 20% = 173,25 грн.,","1039,5",юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,85,"ДП ""Новий обрій""","м. Київ, вул. ІВАНА ШЕВЦОВА, буд. 1",37470683,"+;1212;оплата ефірного часу на радіо згідно з рахунком №36 від 26.06.19, у т.ч. ПДВ 20% = 7 260,00 грн.,",43560,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,86,"ПРАТ ""НАШЕ РАДІО""","м. Київ, вул. ОТТО ШМІДТА, буд. 6",23530551,"+;1212;оплата ефірного часу на радіо згідно з рахунком №64 від 26.06.19, у т.ч. ПДВ 20% = 5 670,00 грн.,",34020,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,87,"ТОВ ""ТРК ОНІКС""","м. Київ, вул. ПАВЛІВСЬКА, буд. 29, кімната 35",18004961,"+;1212;оплата ефірного часу на радіо згідно з рахунком №120 від 27.06.19, у т.ч. ПДВ 20% = 2 268,00 грн.,",13608,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,88,"ТОВ ""ТРК ""Радіо-артіль""","м. Харків, МАЙДАН ПОВСТАННЯ, буд. 7/8, оф. 26",31644300,"+;1212;оплата ефірного часу на радіо згідно з рахунком №24 від 26.05.19, у т.ч. ПДВ 20% = 378,00 грн.,",2268,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,89,"ТОВ ""Мюзікрадіо""","м. Київ, вул. ПАВЛІВСЬКА, буд. 29, кімната 22",30525175,"+;1212;оплата ефірного часу на радіо згідно з р-ф. №СФ-0000242 від 26.06.19, у т.ч. ПДВ 20% = 2 184,00 грн.,",13104,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,90,"ПП ""Студія ""ВТВ""","м. Київ, вул. СІМʼЇ ХОХЛОВИХ, буд. 15, кімната 3",23060559,"+;1212;оплата ефірного часу на радіо згідно з р-ф №СФ-0000014 від 27.06.19, без ПДВ,",1890,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,91,"ТОВ ""ТРК ""Радіо-артіль""","м. Харків, МАЙДАН ПОВСТАННЯ, буд. 7/8, оф. 26",31644300,"+;1212;оплата ефірного часу на радіо згідно з рахунком №23 від 26.05.19, у т.ч. ПДВ 20% = 156,00 грн.,",936,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,92,"ТОВ ""ТРК ОНІКС""","м. Київ, вул. ПАВЛІВСЬКА, буд. 29, кімната 35",18004961,"+;1212;оплата ефірного часу на радіо згідно з рахунком №119 від 26.06.19, у т.ч. ПДВ 20% = 936,00 грн.,",5616,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,93,"ПП ""Студія ""ВТВ""","м. Київ, вул. СІМʼЇ ХОХЛОВИХ, буд. 15, кімната 3",23060559,"+;1212;оплата ефірного часу на радіо згідно з р-ф №СФ-0000013 від 27.06.19, без ПДВ,",780,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,94,"ДП ""Радіостанція ""Зоря""","м. Київ, вул. КИРИЛІВСЬКА, буд. 104 С",25484192,"+;1212;оплата ефірного часу на радіо згідно з рахунком №28 від 26.06.19, у т.ч. ПДВ 20% = 315,00 грн.,",1890,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1212,2019-06-27,95,"ТОВ ""Мюзікрадіо""","м. Київ, вул. ПАВЛІВСЬКА, буд. 29, кімната 22",30525175,"+;1212;оплата ефірного часу на радіо згідно з р-ф. №СФ-0000243 від 26.06.19, у т.ч. ПДВ 20% = 5 292,00 грн.,",31752,юридична особа,оплата ефірного часу на радіо
Опозиційний блок,220,1211,2019-06-27,96,"ДП ""Телерадіокомпанія ""Стерх""","м. Дніпро, вул. ПИСАРЖЕВСЬКОГО, буд. 1А",24434223,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №СФ-06/28 від 26.06.19, у т.ч. ПДВ 20% = 1 800,00 грн.,",10800,юридична особа,оплата ефірного часу на телебаченні
Опозиційний блок,220,1211,2019-06-27,97,"ТОВ ""Самарь медіа""","Дніпропетровська обл., м. Новомосковськ, вул. СУЧКОВА, буд. 36",40452161,"+;1211;оплата ефірного часу на телебаченні згідно з рахунком №52 від 27.06.19, у т.ч. ПДВ 20% = 391,50 грн.,",2349,юридична особа,оплата ефірного часу на телебаченні
Опозиційний блок,220,1211,2019-06-27,98,"ТОВ ТРК ""Нова""","м. Дніпро, вул. ЄВРОПЕЙСЬКА, буд. 15",33275066,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №6207/2 від 26.06.19, без ПДВ,",10800,юридична особа,оплата ефірного часу на телебаченні
Опозиційний блок,220,1211,2019-06-27,99,"ТОВ ""ТРК ""ВІККА""","м. Черкаси, вул. ЮРІЯ ІЛЛЄНКА, буд. 27",21385292,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №СФ-000666 від 26.06.19, у т.ч. ПДВ 20% = 1 800,00 грн.,",10800,юридична особа,оплата ефірного часу на телебаченні
Опозиційний блок,220,1211,2019-06-27,100,"ОА ""ВГ ТРК ""Вінничина""","м. Вінниця, вул. ТЕАТРАЛЬНА, буд. 15",31473359,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №СФ-0000142 від 26.06.19, у т.ч. ПДВ 20% = 684,00 грн.,",4104,юридична особа,оплата ефірного часу на телебаченні
Опозиційний блок,220,1211,2019-06-27,101,"ТОВ НКТР ""ІРТА""","Луганська обл., м. Сєвєродонецьк, просп. ГВАРДІЙСЬКИЙ, буд. 13, приміщення 410",31530558,"+;1211;оплата ефірного часу на телебаченні згідно з р-ф №1-26/06/19 від 26.06.19, у т.ч. ПДВ 20% = 1 503,60 грн.,","9021,6",юридична особа,оплата ефірного часу на телебаченні
